CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
936462776,12/31/2015,15:30:00,12/31/2015,15:50:00,12/31/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,CLOTHING/BOUTIQUE,,,1001935,248909,40.84986325,-73.93607764,"(40.849863253, -73.936077636)"
861626939,12/31/2015,15:30:00,12/31/2015,15:35:00,12/31/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,STREET,,,997941,221724,40.7752551,-73.95056971,"(40.7752551, -73.950569705)"
420768360,12/31/2015,11:00:00,12/31/2015,11:15:00,12/31/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,COMMERCIAL BUILDING,,,996545,210921,40.74560569,-73.95562976,"(40.745605687, -73.955629757)"
450599177,12/31/2015,8:30:00,12/31/2015,8:40:00,12/31/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,,961580,163524,40.61549122,-74.08165623,"(40.615491223, -74.08165623)"
100624663,12/31/2015,2:30:00,12/31/2015,2:45:00,12/31/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,BAR/NIGHT CLUB,,,984016,205082,40.72958762,-74.00084573,"(40.729587616, -74.000845732)"
712042272,12/31/2015,0:20:00,12/31/2015,3:00:00,12/31/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,HOTEL/MOTEL,,,988855,217773,40.76442003,-73.98337767,"(40.764420034, -73.983377672)"
675057985,12/31/2015,0:15:00,12/31/2015,0:25:00,12/31/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,TAXI (LIVERY LICENSED),,,999453,241204,40.82871989,-73.94506648,"(40.828719891, -73.945066481)"
357706105,12/30/2015,18:48:00,12/30/2015,19:48:00,12/31/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79,FRONT OF,RESIDENCE - PUBLIC HOUSING,,TOMPKINS,999414,193607,40.69807849,-73.94531477,"(40.698078486, -73.94531477)"
565443016,12/27/2015,19:00:00,,,12/31/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1004057,245520,40.84055694,-73.92841751,"(40.84055694, -73.928417514)"
825969347,12/25/2015,11:00:00,12/25/2015,18:00:00,12/31/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1052496,160257,40.6062902,-73.75422062,"(40.606290198, -73.754220618)"
386369780,9/12/2015,12:00:00,12/31/2015,12:00:00,12/31/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1014240,247890,40.84703318,-73.89160484,"(40.847033182, -73.891604843)"
268353479,12/30/2015,20:54:00,,,12/30/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,84,FRONT OF,RESIDENCE - PUBLIC HOUSING,,FARRAGUT,989308,193690,40.69831785,-73.98176047,"(40.698317848, -73.981760468)"
547771609,12/30/2015,14:00:00,,,12/30/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,77,FRONT OF,RESIDENCE - PUBLIC HOUSING,,STERLING PLACE REHAB (SAINT JOHNS-STERLING),1003789,183568,40.67051515,-73.92956611,"(40.670515149, -73.929566108)"
322739371,12/30/2015,0:30:00,,,12/30/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,975831,169695,40.63245433,-74.03033344,"(40.632454332, -74.030333436)"
261793352,12/29/2015,23:30:00,12/30/2015,0:01:00,12/30/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1019287,258522,40.87619621,-73.87330728,"(40.876196208, -73.873307284)"
631503765,12/29/2015,21:00:00,12/29/2015,22:00:00,12/30/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,989442,218043,40.76516079,-73.98125843,"(40.765160789, -73.981258427)"
816806437,12/29/2015,0:30:00,12/29/2015,7:00:00,12/30/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1038778,216009,40.75941137,-73.80317323,"(40.759411366, -73.803173225)"
932289537,12/28/2015,9:00:00,12/28/2015,21:30:00,12/30/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003312,250831,40.85513571,-73.9310949,"(40.855135707, -73.931094899)"
484228020,12/22/2015,12:00:00,12/22/2015,19:00:00,12/30/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,COMMERCIAL BUILDING,,,963239,167979,40.62772336,-74.07569457,"(40.627723356, -74.075694568)"
171749498,12/5/2015,14:30:00,12/22/2015,8:00:00,12/30/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,48,INSIDE,RESIDENCE - PUBLIC HOUSING,,MURPHY,1013667,246291,40.84264633,-73.89368292,"(40.842646326, -73.893682921)"
196685202,5/1/2015,12:00:00,10/3/2015,12:00:00,12/30/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1010315,248867,40.84972722,-73.90578765,"(40.849727216, -73.905787652)"
969281767,12/29/2015,20:30:00,12/29/2015,21:20:00,12/29/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,BAR/NIGHT CLUB,,,997666,239771,40.82478961,-73.95152654,"(40.824789609, -73.951526544)"
143410653,12/29/2015,13:15:00,,,12/29/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESTAURANT/DINER,,,990814,214005,40.7540766,-73.97630948,"(40.7540766, -73.976309476)"
351711799,12/28/2015,23:40:00,12/29/2015,0:05:00,12/29/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,,STREET,,,1004343,190805,40.69037783,-73.92754744,"(40.690377828, -73.927547439)"
935200062,12/28/2015,10:00:00,12/28/2015,16:00:00,12/29/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,CHURCH,,,988885,223197,40.77930748,-73.98326563,"(40.779307484, -73.983265634)"
105392242,12/26/2015,16:30:00,,,12/29/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,26,,STREET,,,994243,233657,40.80801293,-73.96390368,"(40.808012927, -73.963903684)"
423692990,12/3/2015,18:30:00,12/4/2015,9:45:00,12/29/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,,,1026169,205738,40.73128885,-73.8487515,"(40.731288852, -73.848751495)"
467900831,11/3/2015,16:00:00,11/5/2015,16:00:00,12/29/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,1002091,181404,40.66457904,-73.93569288,"(40.664579036, -73.935692882)"
280181703,5/20/2012,13:00:00,11/11/2012,13:00:00,12/29/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,998140,172762,40.64086571,-73.9499522,"(40.640865708, -73.949952204)"
131814653,12/28/2015,22:00:00,12/28/2015,22:30:00,12/28/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,FAST FOOD,,,1009794,171557,40.6375323,-73.90796444,"(40.6375323, -73.907964435)"
240462220,12/28/2015,20:55:00,12/28/2015,21:00:00,12/28/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,CHECK CASHING BUSINESS,,,1004954,253128,40.86143658,-73.9251522,"(40.861436584, -73.925152199)"
554383678,12/28/2015,18:00:00,12/28/2015,18:15:00,12/28/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,BEAUTY & NAIL SALON,,,945319,168815,40.62995737,-74.14025696,"(40.629957368, -74.140256957)"
677101769,12/28/2015,17:00:00,12/28/2015,18:00:00,12/28/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,HOTEL/MOTEL,,,1044505,182192,40.66655486,-73.78280337,"(40.666554862, -73.782803374)"
295212712,12/28/2015,15:10:00,12/28/2015,16:00:00,12/28/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,TAXI/LIVERY (UNLICENSED),,,1004930,183332,40.66986479,-73.92545369,"(40.669864789, -73.92545369)"
786451991,12/28/2015,15:00:00,12/28/2015,15:10:00,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,COMMERCIAL BUILDING,,,1032166,217754,40.76423924,-73.82702788,"(40.764239239, -73.827027876)"
234866240,12/28/2015,3:18:00,12/28/2015,3:31:00,12/28/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,TAXI (LIVERY LICENSED),,,990016,169464,40.63182241,-73.97922788,"(40.631822412, -73.979227879)"
871356921,12/26/2015,5:15:00,,,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,OPPOSITE OF,STREET,,,1018507,232590,40.80502355,-73.87626023,"(40.805023549, -73.876260226)"
530245538,12/25/2015,8:00:00,12/26/2015,9:00:00,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1006066,188061,40.6828421,-73.92134331,"(40.682842099, -73.921343305)"
857491796,12/20/2015,20:00:00,12/28/2015,20:10:00,12/28/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,FRONT OF,TAXI (YELLOW LICENSED),,,996674,232475,40.80476558,-73.95512436,"(40.804765579, -73.955124358)"
872297631,12/18/2015,16:00:00,,,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1009508,260577,40.88186995,-73.90866048,"(40.881869945, -73.908660475)"
823996572,12/16/2015,17:00:00,12/16/2015,17:30:00,12/28/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,SMALL MERCHANT,,,988206,211372,40.74685123,-73.98572429,"(40.746851229, -73.985724288)"
198381848,12/14/2015,11:30:00,12/14/2015,11:30:00,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,999473,232728,40.80545562,-73.94501344,"(40.805455616, -73.945013437)"
756486502,12/10/2015,18:00:00,,,12/28/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007942,243354,40.83460233,-73.9143845,"(40.834602331, -73.914384501)"
228033124,12/2/2015,0:00:00,12/28/2015,0:00:00,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE - APT. HOUSE,,,1033894,218247,40.76558286,-73.82078629,"(40.76558286, -73.820786286)"
324442151,10/20/2015,9:00:00,,,12/28/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,BANK,,,1000471,232477,40.80476491,-73.9414091,"(40.804764914, -73.941409103)"
417384096,1/1/2010,0:01:00,12/28/2015,14:21:00,12/28/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1054581,177262,40.65294885,-73.74653455,"(40.652948845, -73.746534548)"
330767266,12/27/2015,19:50:00,12/27/2015,19:55:00,12/27/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1001413,217093,40.76253815,-73.93804578,"(40.76253815, -73.938045778)"
139045524,12/27/2015,18:25:00,12/27/2015,18:50:00,12/27/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,,,995714,179594,40.65962154,-73.95868209,"(40.659621538, -73.958682093)"
665801918,12/27/2015,17:30:00,12/27/2015,18:23:00,12/27/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,BAR/NIGHT CLUB,,,988264,204246,40.72729209,-73.98551922,"(40.727292092, -73.985519217)"
163260735,12/27/2015,13:40:00,,,12/27/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,BANK,,,1006042,182535,40.66767454,-73.9214477,"(40.667674536, -73.921447704)"
497138974,12/27/2015,12:00:00,12/27/2015,13:00:00,12/27/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESTAURANT/DINER,,,992733,216382,40.76059923,-73.96938008,"(40.760599227, -73.969380076)"
146675129,12/27/2015,4:00:00,12/27/2015,4:30:00,12/27/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,BAR/NIGHT CLUB,,,1000311,237118,40.81750346,-73.94197594,"(40.817503461, -73.941975939)"
945458587,12/27/2015,4:00:00,12/27/2015,4:05:00,12/27/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,FRONT OF,TAXI (YELLOW LICENSED),,,1020384,241099,40.82837087,-73.86943443,"(40.82837087, -73.86943443)"
445669686,12/26/2015,15:00:00,12/26/2015,16:00:00,12/27/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,GYM/FITNESS FACILITY,,,997806,222252,40.77670453,-73.95105606,"(40.77670453, -73.95105606)"
404583505,12/24/2015,12:00:00,12/27/2015,12:00:00,12/27/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1029556,187545,40.68133674,-73.83665313,"(40.681336737, -73.836653132)"
935340000,12/22/2015,9:30:00,12/22/2015,9:40:00,12/27/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,STREET,,,1002619,207409,40.73595559,-73.93371876,"(40.73595559, -73.933718764)"
224463217,12/21/2015,9:00:00,12/27/2015,14:45:00,12/27/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE - APT. HOUSE,,,983759,157684,40.59949061,-74.00176954,"(40.599490606, -74.001769542)"
733847592,12/26/2015,20:50:00,12/26/2015,20:51:00,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,TAXI (LIVERY LICENSED),,,1000243,171648,40.63780447,-73.9423772,"(40.637804468, -73.942377197)"
771543855,12/26/2015,19:44:00,12/26/2015,22:00:00,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. STATE POLICE,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.67760528,-73.82821878,"(40.677605279, -73.82821878)"
648699399,12/26/2015,19:00:00,12/26/2015,19:01:00,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,,TAXI (YELLOW LICENSED),,,981256,198320,40.71102705,-74.01080095,"(40.711027048, -74.010800952)"
978125662,12/26/2015,16:45:00,12/26/2015,16:47:00,12/26/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,FOOD SUPERMARKET,,,999701,195491,40.70324913,-73.94427543,"(40.703249129, -73.944275426)"
359231368,12/26/2015,15:10:00,12/26/2015,15:24:00,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,GAS STATION,,,1005850,232395,40.80452834,-73.92197973,"(40.804528335, -73.921979732)"
277849900,12/26/2015,15:00:00,12/26/2015,15:48:00,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,BAR/NIGHT CLUB,,,997060,233171,40.80667536,-73.95372875,"(40.806675356, -73.953728749)"
819349526,12/26/2015,12:20:00,,,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,TAXI (LIVERY LICENSED),,,985777,217689,40.76419054,-73.99448909,"(40.764190543, -73.994489089)"
707617851,12/26/2015,12:00:00,12/26/2015,12:05:00,12/26/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1030817,215827,40.75895734,-73.83191101,"(40.758957337, -73.831911012)"
608093270,12/26/2015,3:00:00,12/26/2015,3:05:00,12/26/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,OPPOSITE OF,STREET,,,986025,202053,40.72127357,-73.99359795,"(40.721273571, -73.99359795)"
301795122,12/25/2015,22:45:00,,,12/26/2015,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,TAXI (YELLOW LICENSED),,,1001586,189839,40.68773221,-73.93749148,"(40.68773221, -73.937491478)"
719550939,12/25/2015,20:30:00,12/25/2015,20:35:00,12/26/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,,,1000630,197598,40.70903068,-73.94091974,"(40.709030676, -73.940919743)"
303850486,12/25/2015,4:19:00,12/25/2015,4:30:00,12/26/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,987202,216308,40.76039969,-73.98934555,"(40.760399691, -73.989345547)"
157756668,12/25/2015,5:50:00,12/25/2015,5:50:00,12/25/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,STREET,,,1044505,182192,40.66655486,-73.78280337,"(40.666554862, -73.782803374)"
121912173,12/25/2015,1:00:00,12/25/2015,11:00:00,12/25/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,STREET,,,1002532,166537,40.62377143,-73.93414357,"(40.623771426, -73.934143569)"
895059398,12/24/2015,20:30:00,12/24/2015,20:45:00,12/25/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,DRUG STORE,,,960317,156193,40.59536581,-74.08617943,"(40.595365808, -74.086179432)"
291299932,12/24/2015,23:00:00,12/24/2015,23:15:00,12/24/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,OPPOSITE OF,STREET,,FORT INDEPENDENCE STREET-HEATH AVENUE,1012082,259912,40.88003699,-73.89935484,"(40.880036986, -73.899354841)"
688397231,12/24/2015,18:40:00,,,12/24/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1019830,182162,40.66660606,-73.87174805,"(40.666606062, -73.871748052)"
397300192,12/24/2015,16:40:00,12/24/2015,16:50:00,12/24/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1010101,204423,40.72774105,-73.90673221,"(40.727741053, -73.90673221)"
177612377,12/24/2015,12:46:00,12/24/2015,13:46:00,12/24/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,,TAXI (YELLOW LICENSED),,,1000770,249443,40.85133118,-73.9402873,"(40.851331181, -73.940287303)"
142215273,12/24/2015,11:13:00,12/24/2015,11:33:00,12/24/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,PARKING LOT/GARAGE (PUBLIC),,,1048984,157281,40.59814806,-73.76689718,"(40.598148061, -73.766897177)"
561528837,12/24/2015,10:30:00,12/24/2015,10:38:00,12/24/2015,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,,STREET,,,994423,170815,40.63552666,-73.96334844,"(40.635526656, -73.963348444)"
